full_name,n_closed_issues_start,start_mean_velocity,start_median_velocity,open_issues_at_start,n_created_issues_start,n_closed_issues_end,end_mean,end_median,open_issues_at_end,difference_of_means,difference_of_medians,n_created_issues_end
apache/beam,1725,28 days 18:56:57.562898550,3 days 22:09:33,3744,2640,2384,28 days 16:07:41.758389261,5 days 20:30:12.500000,8175,-1 days +21:10:44.195490711,1 days 22:20:39.500000,2721
apache/aurora-packaging,0,NaT,NaT,2,0,0,NaT,NaT,2,NaT,NaT,0
apache/maven-jenkins-env,1,6 days 04:23:41,6 days 04:23:41,0,1,0,NaT,NaT,0,NaT,NaT,0
apache/karaf-reactive-components,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,2
apache/db-site,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/maven-linkcheck-plugin,0,NaT,NaT,10,0,0,NaT,NaT,11,NaT,NaT,0
apache/openwhisk-website,21,3 days 03:20:20.476190476,0 days 05:15:45,37,23,4,2 days 14:37:23.500000,1 days 20:49:56,14,-1 days +11:17:03.023809524,1 days 15:34:11,5
apache/apisix-ingress-controller,107,30 days 06:00:05.710280374,0 days 23:19:43,14,133,463,56 days 14:49:44.874730022,5 days 04:35:06,135,26 days 08:49:39.164449648,4 days 05:15:23,447
apache/servicemix4-nmr,0,NaT,NaT,37,0,1,166 days 18:50:28,166 days 18:50:28,37,NaT,NaT,4
apache/qpid-cpp,2,313 days 21:19:28,313 days 21:19:28,2,1,2,268 days 13:31:40.500000,268 days 13:31:40.500000,2,-46 days +16:12:12.500000,-46 days +16:12:12.500000,3
apache/couchdb-couch-mrview,0,NaT,NaT,7,0,0,NaT,NaT,7,NaT,NaT,0
apache/cordova-cli,41,87 days 06:22:02.048780488,0 days 05:45:24,59,36,8,32 days 04:51:17.750000,3 days 07:52:42.500000,60,-56 days +22:29:15.701219512,3 days 02:07:18.500000,19
apache/steve,0,NaT,NaT,42,0,0,NaT,NaT,60,NaT,NaT,0
apache/manifoldcf-integration-solr-4.x,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,1
apache/tika-helm,0,NaT,NaT,0,0,1,50 days 07:01:09,50 days 07:01:09,1,NaT,NaT,1
apache/archiva-redback-components-modello-plugins,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/onami,0,NaT,NaT,10,0,0,NaT,NaT,10,NaT,NaT,0
apache/skywalking-cli,43,2 days 00:30:23.325581395,0 days 04:44:26,0,44,14,0 days 03:18:53.642857142,0 days 00:50:00.500000,0,-2 days +02:48:30.317275747,-1 days +20:05:34.500000,14
apache/flex-utilities,0,NaT,NaT,3,0,0,NaT,NaT,3,NaT,NaT,3
apache/airflow-on-k8s-operator,0,NaT,NaT,7,4,0,NaT,NaT,15,NaT,NaT,0
apache/skywalking-nodejs,19,0 days 20:17:11.894736842,0 days 02:50:46,0,19,20,0 days 03:54:33.650000,0 days 00:19:35.500000,0,-1 days +07:37:21.755263158,-1 days +21:28:49.500000,20
apache/sling-org-apache-sling-caconfig-api,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/camel-kafka-connector-examples,207,0 days 00:02:57.265700483,0 days 00:00:07,0,207,2,20 days 21:53:12,20 days 21:53:12,13,20 days 21:50:14.734299517,20 days 21:53:05,5
apache/airavata-django-portal-sdk,1,0 days 00:15:26,0 days 00:15:26,0,1,8,129 days 04:36:53,158 days 19:55:30,5,129 days 04:21:27,158 days 19:40:04,3
apache/camel-kamelets,0,NaT,NaT,0,0,270,6 days 15:18:34.511111111,0 days 00:08:14,41,NaT,NaT,275
apache/accumulo-classloaders,5,5 days 20:21:27.200000,0 days 01:16:45,0,5,4,0 days 04:59:31,0 days 00:39:48,0,-6 days +08:38:03.800000,-1 days +23:23:03,4
apache/inlong-website,21,1 days 20:34:07.285714285,0 days 00:10:27,1,20,186,4 days 05:02:32.295698924,0 days 16:47:13.500000,3,2 days 08:28:25.009984639,0 days 16:36:46.500000,188
apache/xmlgraphics-batik,5,77 days 23:57:52,30 days 23:03:24,390,14,15,5 days 20:52:11.066666666,0 days 00:09:31,429,-73 days +20:54:19.066666666,-31 days +01:06:07,25
apache/sling-org-apache-sling-jcr-webdav,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/sling-org-apache-sling-resource-editor,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/couchdb-erlang-tests,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/sling-org-apache-sling-graphql-schema-aggregator,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/photark,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,5
apache/datasketches-memory,3,98 days 18:01:44.666666667,5 days 21:39:10,1,3,9,75 days 19:42:57.444444444,3 days 03:08:32,4,-23 days +01:41:12.777777777,-3 days +05:29:22,5
apache/sling-org-apache-sling-paxexam-util,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/couchdb-rebar,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/maven-archiver,7,10 days 20:39:02.142857142,0 days 00:38:29,1,8,0,NaT,NaT,1,NaT,NaT,0
apache/servicemix-maven-plugins,0,NaT,NaT,0,0,0,NaT,NaT,1,NaT,NaT,5
apache/kalumet,0,NaT,NaT,0,0,0,NaT,NaT,2,NaT,NaT,4
apache/hadoop-site,2,7 days 00:40:48.500000,7 days 00:40:48.500000,0,2,2,3 days 13:46:26.500000,3 days 13:46:26.500000,1,-4 days +13:05:38,-4 days +13:05:38,2
apache/pulsar-translation,9,91 days 04:04:28.888888889,71 days 05:01:35,6,5,1,3 days 15:08:09,3 days 15:08:09,2,-88 days +11:03:40.111111111,-68 days +10:06:34,1
apache/sling-org-apache-sling-jobs,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/dubbo-spi-extensions,4,9 days 03:42:30.750000,0 days 15:45:36.500000,8,11,66,26 days 14:02:19.303030303,2 days 09:08:10.500000,40,17 days 10:19:48.553030303,1 days 17:22:34,64
apache/infrastructure-jenkins,5,0 days 02:07:03.200000,0 days 01:12:55,0,5,34,35 days 07:47:03.294117647,19 days 13:25:04,10,35 days 05:40:00.094117647,19 days 12:12:09,33
apache/doris,1025,23 days 19:49:28.806829268,3 days 16:40:03,459,1193,4480,15 days 15:14:00.410491071,1 days 06:41:15,1070,-9 days +19:24:31.603661803,-3 days +14:01:12,4682
apache/flink-connector-redis-streams,0,NaT,NaT,0,0,1,0 days 00:00:08,0 days 00:00:08,1,NaT,NaT,3
apache/empire-db,2,42 days 09:06:33.500000,42 days 09:06:33.500000,12,7,5,13 days 23:39:54.400000,0 days 20:03:07,12,-29 days +14:33:20.900000,-42 days +10:56:33.500000,10
apache/streampipes,95,38 days 02:06:29.452631579,2 days 22:11:58,73,112,913,54 days 22:00:45.605695509,0 days 00:00:02,128,16 days 19:54:16.153063930,-3 days +01:48:04,947
apache/airflow-helm-unittest,2,0 days 01:05:37,0 days 01:05:37,0,3,2,105 days 23:15:54.500000,105 days 23:15:54.500000,2,105 days 22:10:17.500000,105 days 22:10:17.500000,2
apache/sling-org-apache-sling-feature,4,193 days 22:48:43.250000,2 days 00:59:05.500000,1,3,2,110 days 08:21:05.500000,110 days 08:21:05.500000,2,-84 days +09:32:22.250000,108 days 07:22:00,1
apache/manifoldcf-integration-elasticsearch-5.5,0,NaT,NaT,0,0,3,71 days 02:10:26,89 days 22:23:13,1,NaT,NaT,5
apache/aries-jax-rs-whiteboard,23,29 days 07:41:10,1 days 12:01:07,2,30,40,30 days 05:01:11.700000,1 days 10:54:45,5,0 days 21:20:01.700000,-1 days +22:53:38,35
apache/archiva-site,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/accumulo-instamo-archetype,1,0 days 01:18:14,0 days 01:18:14,0,1,0,NaT,NaT,0,NaT,NaT,0
apache/sling-org-apache-sling-commons-messaging-mail,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/olingo-site,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/uima-parent-pom,2,0 days 00:05:11,0 days 00:05:11,0,3,3,0 days 07:05:55.333333333,0 days 04:02:14,0,0 days 07:00:44.333333333,0 days 03:57:03,5
apache/openwhisk-package-cloudant,0,NaT,NaT,24,1,1,0 days 00:53:13,0 days 00:53:13,24,NaT,NaT,1
apache/linkis-website,0,NaT,NaT,0,0,250,4 days 20:36:03.696000,0 days 21:48:42.500000,24,NaT,NaT,252
apache/ozone,1182,29 days 05:31:16.040609137,7 days 21:12:32,918,1317,1151,102 days 20:23:48.920069505,8 days 07:37:56,1564,73 days 14:52:32.879460368,0 days 10:25:24,1304
apache/streams,25,30 days 02:11:42.600000,3 days 21:07:46,99,33,10,680 days 04:36:47.300000,677 days 00:43:35.500000,112,650 days 02:25:04.700000,673 days 03:35:49.500000,13
apache/tomee-site,0,NaT,NaT,2,0,0,NaT,NaT,5,NaT,NaT,7
apache/cassandra-sidecar,4,154 days 08:49:06.750000,41 days 21:50:08.500000,2,4,13,25 days 04:18:18.923076923,12 days 18:12:09,4,-130 days +19:29:12.173076923,-30 days +20:22:00.500000,12
apache/flex-tlf,0,NaT,NaT,2,0,0,NaT,NaT,2,NaT,NaT,0
apache/sling-slingfeature-maven-plugin,5,2 days 01:27:11.200000,0 days 16:23:29,0,6,3,0 days 23:34:39,1 days 00:53:53,1,-2 days +22:07:27.800000,0 days 08:30:24,3
apache/sling-org-apache-sling-auth-saml2,0,NaT,NaT,0,0,0,NaT,NaT,2,NaT,NaT,1
apache/couchdb-bear,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/cordova-test-platform,4,0 days 19:33:10.250000,0 days 12:45:08.500000,7,4,2,254 days 14:09:45,254 days 14:09:45,8,253 days 18:36:34.750000,254 days 01:24:36.500000,2
apache/ant-antlibs-antunit,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/accumulo-pig,1,0 days 01:23:46,0 days 01:23:46,0,1,0,NaT,NaT,0,NaT,NaT,0
apache/zookeeper,260,87 days 20:46:44.746153846,10 days 05:16:44.500000,1428,338,63,252 days 13:07:12.253968252,8 days 18:24:12,1703,164 days 16:20:27.507814406,-2 days +13:07:27.500000,133
apache/karaf-cellar,4,38 days 19:23:28.750000,0 days 01:14:32.500000,1,3,3,50 days 12:00:23.666666666,34 days 21:23:26,5,11 days 16:36:54.916666666,34 days 20:08:53.500000,3
apache/maven-release,6,808 days 03:26:33.666666664,677 days 17:23:56,106,10,27,51 days 20:38:32.222222222,19 days 04:42:32,109,-757 days +17:11:58.555555558,-659 days +11:18:36,32
apache/qpid-jms-amqp-0-x,0,NaT,NaT,0,0,2,21 days 00:15:17.500000,21 days 00:15:17.500000,0,NaT,NaT,3
apache/archiva-redback-components,0,NaT,NaT,0,0,1,25 days 03:45:32,25 days 03:45:32,3,NaT,NaT,7
apache/tashi,0,NaT,NaT,12,0,0,NaT,NaT,12,NaT,NaT,0
apache/submarine-site,2,2 days 19:38:44.500000,2 days 19:38:44.500000,0,2,0,NaT,NaT,0,NaT,NaT,0
apache/aries-tx-control,0,NaT,NaT,0,0,0,NaT,NaT,1,NaT,NaT,3
apache/foundation-site,0,NaT,NaT,0,2,0,NaT,NaT,2,NaT,NaT,0
apache/sling-org-apache-sling-testing-sling-mock-oak,0,NaT,NaT,0,0,1,0 days 00:14:17,0 days 00:14:17,0,NaT,NaT,1
apache/openwhisk-client-js,5,1 days 20:21:43.400000,0 days 15:02:34,14,6,17,83 days 14:59:05.294117647,0 days 02:50:31,21,81 days 18:37:21.894117647,-1 days +11:47:57,12
apache/rocketmq-connect,0,NaT,NaT,0,0,163,20 days 22:10:25.049079754,8 days 04:15:53,36,NaT,NaT,224
apache/xalan-j,0,NaT,NaT,261,0,1,0 days 13:17:14,0 days 13:17:14,261,NaT,NaT,1
apache/poi,22,3 days 14:37:58.272727272,0 days 22:27:41.500000,3,28,70,17 days 03:47:37.414285714,0 days 02:16:32.500000,9,13 days 13:09:39.141558442,-1 days +03:48:51,74
apache/predictionio-template-recommender,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/servicemix-specs,2,142 days 10:40:40.500000,142 days 10:40:40.500000,1,1,0,NaT,NaT,0,NaT,NaT,0
apache/openwebbeans-meecrowave-examples,0,NaT,NaT,1,1,0,NaT,NaT,4,NaT,NaT,0
apache/sling-org-apache-sling-commons-threads,0,NaT,NaT,0,0,0,NaT,NaT,1,NaT,NaT,0
apache/sling-org-apache-sling-scripting-groovy,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/brooklyn-server,34,19 days 02:40:17.088235294,0 days 09:04:38.500000,20,31,51,83 days 15:41:18.156862745,0 days 22:45:12,20,64 days 13:01:01.068627451,0 days 13:40:33.500000,47
apache/libcloud-site,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/apr-util,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/geronimo-jcache-simple,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/maven-site,61,29 days 21:14:40.491803278,0 days 19:15:43,33,69,55,20 days 20:21:06.327272727,2 days 12:11:25,54,-10 days +23:06:25.835469449,1 days 16:55:42,67
apache/sling-org-apache-sling-jms,0,NaT,NaT,0,0,0,NaT,NaT,2,NaT,NaT,1
apache/dolphinscheduler-mlflow,0,NaT,NaT,0,0,3,0 days 00:12:56.666666666,0 days 00:08:38,0,NaT,NaT,3
apache/rocketmq-eventbridge,0,NaT,NaT,0,0,23,8 days 13:41:14.478260869,1 days 00:35:50,3,NaT,NaT,23
apache/apachecon-acasia,0,NaT,NaT,0,0,79,0 days 23:06:01.303797468,0 days 03:48:25,10,NaT,NaT,78
apache/maven-plugin-testing,1,496 days 07:48:13,496 days 07:48:13,12,0,7,20 days 05:42:38.714285714,0 days 10:44:41,2,-477 days +21:54:25.714285714,-496 days +02:56:28,8
apache/opennlp-addons,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,5
apache/age-viewer,0,NaT,NaT,0,0,49,19 days 02:15:28.714285714,9 days 11:10:08,1,NaT,NaT,73
apache/qpid-broker-j,28,18 days 11:25:11.035714285,4 days 23:00:07,4,28,37,33 days 00:01:21.729729729,11 days 19:10:47,10,14 days 12:36:10.694015444,6 days 20:10:40,32
apache/drill-test-framework,0,NaT,NaT,0,0,3,133 days 12:06:30.666666666,161 days 16:54:22,3,NaT,NaT,3
apache/skywalking-kong,0,NaT,NaT,0,0,6,0 days 00:38:22.333333333,0 days 00:01:41,0,NaT,NaT,6
apache/logging-log4j-audit-sample,0,NaT,NaT,0,0,2,61 days 17:13:57.500000,61 days 17:13:57.500000,1,NaT,NaT,8
apache/commons-jelly,0,NaT,NaT,103,2,2,506 days 07:16:10,506 days 07:16:10,112,NaT,NaT,3
apache/cayenne-website,2,0 days 20:51:59.500000,0 days 20:51:59.500000,2,2,1,6 days 21:55:29,6 days 21:55:29,4,6 days 01:03:29.500000,6 days 01:03:29.500000,3
apache/maven-build-cache-extension,0,NaT,NaT,0,0,21,84 days 10:07:02,8 days 15:34:41,6,NaT,NaT,29
apache/httpcomponents-parent,3,2 days 17:33:10,3 days 18:57:32,0,3,0,NaT,NaT,0,NaT,NaT,0
apache/fineract-cn-notifications,0,NaT,NaT,1,0,1,190 days 02:01:52,190 days 02:01:52,2,NaT,NaT,0
apache/commons-build-plugin,17,53 days 16:03:38.588235294,5 days 06:54:04,2,19,45,2 days 00:56:38.911111111,0 days 07:34:11,0,-52 days +08:53:00.322875817,-5 days +00:40:07,45
apache/phoenix-omid,36,71 days 04:36:54.138888889,1 days 08:06:04,34,61,29,82 days 09:34:51.448275862,4 days 18:31:06,64,11 days 04:57:57.309386973,3 days 10:25:02,28
apache/directory-fortress-core,1,0 days 08:49:06,0 days 08:49:06,0,1,1,302 days 22:35:16,302 days 22:35:16,1,302 days 13:46:10,302 days 13:46:10,0
apache/cxf-xjc-utils,1,0 days 00:01:45,0 days 00:01:45,5,2,0,NaT,NaT,5,NaT,NaT,1
apache/karaf-winegrower,27,16 days 16:33:04.777777777,0 days 02:34:44,2,25,0,NaT,NaT,0,NaT,NaT,0
apache/sirona,0,NaT,NaT,10,0,1,173 days 17:24:04,173 days 17:24:04,10,NaT,NaT,5
apache/couchdb-couch-stats,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/sling-org-apache-sling-feature-extension-content,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,1
apache/rocketmq-client-python,12,17 days 22:49:00.833333333,3 days 16:59:50.500000,6,13,0,NaT,NaT,21,NaT,NaT,3
apache/maven-jdeprscan-plugin,1,257 days 00:52:05,257 days 00:52:05,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/commons-email,10,17 days 08:38:17.100000,7 days 11:05:05,21,17,45,21 days 10:03:33.355555555,6 days 23:52:12,29,4 days 01:25:16.255555555,-1 days +12:47:07,47
apache/iotdb-web-workbench,0,NaT,NaT,0,0,12,66 days 08:59:09.916666667,62 days 22:18:27.500000,12,NaT,NaT,16
apache/couchdb-nmo,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/ambari-infra,0,NaT,NaT,0,1,9,15 days 22:34:02.777777777,3 days 03:55:08,1,NaT,NaT,20
apache/sling-whiteboard,3,289 days 03:43:24,49 days 21:45:56,4,1,0,NaT,NaT,10,NaT,NaT,11
apache/karaf-cave,2,61 days 01:07:51,61 days 01:07:51,1,1,0,NaT,NaT,0,NaT,NaT,2
apache/sling-apache-sling-jar-resource-bundle,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/aries-typedevent,4,0 days 00:00:19.250000,0 days 00:00:19,0,4,0,NaT,NaT,1,NaT,NaT,0
apache/ratis-hadoop-projects,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/sling-org-apache-sling-installer-provider-jcr,1,34 days 14:28:42,34 days 14:28:42,1,0,0,NaT,NaT,0,NaT,NaT,1
apache/sling-org-apache-sling-xss,0,NaT,NaT,0,0,6,52 days 04:04:09.333333333,3 days 02:14:54,3,NaT,NaT,5
apache/sling-org-apache-sling-feature-cpconverter,15,1 days 00:29:40.333333333,0 days 01:34:32,0,16,11,8 days 01:20:19.272727272,4 days 02:19:48,4,7 days 00:50:38.939393939,4 days 00:45:16,13
apache/couchdb-mango,0,NaT,NaT,2,0,0,NaT,NaT,3,NaT,NaT,0
apache/cordova-status,0,NaT,NaT,3,1,1,0 days 01:02:46,0 days 01:02:46,4,NaT,NaT,1
apache/mynewt-mcumgr,13,14 days 18:50:23.461538461,8 days 15:26:38,14,16,2,1 days 22:59:50,1 days 22:59:50,27,-13 days +04:09:26.538461539,-7 days +07:33:12,2
apache/cloudstack-docs,0,NaT,NaT,2,0,0,NaT,NaT,1,NaT,NaT,0
apache/couchdb-couch-dbupdates,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/couchdb-ioq,0,NaT,NaT,0,1,5,5 days 10:07:52.400000,2 days 12:12:06,1,NaT,NaT,6
apache/airavata-mft,2,11 days 07:41:24.500000,11 days 07:41:24.500000,5,9,15,338 days 11:51:37.933333332,32 days 01:42:57,17,327 days 04:10:13.433333332,20 days 18:01:32.500000,19
apache/maven-toolchains-plugin,3,0 days 09:21:37.666666666,0 days 13:34:38,2,3,3,10 days 15:21:24.333333333,0 days 00:16:08,6,10 days 05:59:46.666666667,-1 days +10:41:30,6
apache/datasketches-postgresql,6,27 days 19:35:20.666666666,18 days 20:55:58,1,6,5,2 days 23:55:25.400000,0 days 02:51:58,1,-25 days +04:20:04.733333334,-19 days +05:56:00,5
apache/hbase-connectors,8,118 days 15:34:52.625000,15 days 09:48:59.500000,8,7,4,20 days 03:53:21,9 days 23:50:10.500000,11,-99 days +12:18:28.375000,-6 days +14:01:11,9
apache/rocketmq-client-nodejs,2,8 days 22:24:47.500000,8 days 22:24:47.500000,7,3,3,226 days 22:04:19,10 days 01:48:49,12,217 days 23:39:31.500000,1 days 03:24:01.500000,3
apache/couchdb-mochiweb,0,NaT,NaT,1,0,1,1 days 05:57:49,1 days 05:57:49,0,NaT,NaT,1
apache/dubbo-serialization-gson,0,NaT,NaT,0,0,0,NaT,NaT,1,NaT,NaT,0
apache/myfaces-master-pom,1,0 days 12:28:46,0 days 12:28:46,0,1,16,0 days 07:51:58.937500,0 days 07:40:04.500000,0,-1 days +19:23:12.937500,-1 days +19:11:18.500000,16
apache/yunikorn-web,8,2 days 08:27:36.375000,0 days 23:17:20,0,8,18,11 days 12:33:39,1 days 13:58:54,1,9 days 04:06:02.625000,0 days 14:41:34,17
apache/axis-axis2-java-transports,0,NaT,NaT,4,0,0,NaT,NaT,4,NaT,NaT,0
apache/couchdb-jquery-couch,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/aries,30,28 days 16:50:39,0 days 02:50:38,285,44,82,125 days 01:33:31.317073170,39 days 19:25:20.500000,333,96 days 08:42:52.317073170,39 days 16:34:42.500000,68
apache/curator,5,13 days 14:14:19,1 days 00:49:33,43,7,50,1110 days 08:31:15.120000,952 days 09:52:18,45,1096 days 18:16:56.120000,951 days 09:02:45,16
apache/sling-org-apache-sling-jcr-js-nodetypes,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/sling-org-apache-sling-distribution-core,2,1 days 00:02:55.500000,1 days 00:02:55.500000,8,2,6,252 days 10:38:16.833333332,2 days 09:37:08,6,251 days 10:35:21.333333332,1 days 09:34:12.500000,6
apache/hadoop-common,0,NaT,NaT,7,0,1,1215 days 18:19:37,1215 days 18:19:37,6,NaT,NaT,0
apache/manifoldcf-integration-solr-5.x,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/cordova-tizen,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/rocketmq-spring,59,26 days 01:04:56.033898305,1 days 08:12:00,18,55,36,18 days 14:44:43.527777777,6 days 10:36:08,34,-8 days +13:39:47.493879472,5 days 02:24:08,42
apache/mnemonic-site,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/sling-org-apache-sling-testing-paxexam,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/dubbo-initializer,0,NaT,NaT,0,0,1,0 days 00:11:36,0 days 00:11:36,0,NaT,NaT,4
apache/www-site,0,NaT,NaT,0,0,14,19 days 04:36:04.571428571,2 days 18:29:12.500000,19,NaT,NaT,23
apache/dubbo-go,356,25 days 21:53:17.191011236,2 days 20:26:10.500000,64,339,238,63 days 22:32:33.042016807,4 days 05:07:28.500000,73,38 days 00:39:15.851005571,1 days 08:41:18,222
apache/servicemix5,0,NaT,NaT,1,0,1,166 days 18:50:24,166 days 18:50:24,1,NaT,NaT,2
apache/sling-org-apache-sling-launchpad-contrib-testing,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/sling-org-apache-sling-scripting-jsp-api,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/maven-scm-publish-plugin,3,1222 days 08:40:40.666666672,1406 days 14:24:24,3,1,2,0 days 00:45:08.500000,0 days 00:45:08.500000,4,-1223 days +16:04:27.833333328,-1407 days +10:20:44.500000,4
apache/rocketmq-streams,0,NaT,NaT,0,0,65,49 days 17:27:01.553846154,1 days 01:04:03,22,NaT,NaT,45
apache/fineract-cn-mariadb,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/linkis,47,39 days 06:33:38.851063830,1 days 06:06:44,86,81,1708,30 days 08:32:54.566159250,4 days 04:21:01,321,-9 days +01:59:15.715095420,2 days 22:14:17,1643
apache/geode-benchmarks,9,24 days 18:17:50.666666666,2 days 01:15:12,4,9,0,NaT,NaT,3,NaT,NaT,0
apache/directory-fortress-enmasse,0,NaT,NaT,0,1,1,48 days 03:39:31,48 days 03:39:31,2,NaT,NaT,1
apache/accumulo-bsp,2,0 days 00:39:17,0 days 00:39:17,0,2,0,NaT,NaT,0,NaT,NaT,0
apache/usergrid,6,0 days 00:03:24.833333333,0 days 00:01:38.500000,21,6,0,NaT,NaT,21,NaT,NaT,0
apache/geronimo-microprofile,0,NaT,NaT,1,0,0,NaT,NaT,1,NaT,NaT,0
apache/nutch-webapp,0,NaT,NaT,0,0,1,25 days 03:56:20,25 days 03:56:20,1,NaT,NaT,2
apache/dubbo,424,158 days 04:59:37.080188680,7 days 14:44:00.500000,704,652,803,38 days 02:09:42.373599003,2 days 01:45:51,426,-121 days +21:10:05.293410323,-6 days +11:01:50.500000,961
apache/ws-neethi,1,16 days 08:26:42,16 days 08:26:42,0,1,0,NaT,NaT,0,NaT,NaT,0
apache/daffodil,188,691 days 01:28:46.781914888,21 days 14:40:11.500000,482,163,125,92 days 23:31:46,2 days 23:53:50,458,-599 days +22:02:59.218085112,-19 days +09:13:38.500000,149
apache/shenyu-nginx,0,NaT,NaT,0,0,14,22 days 00:11:45.714285714,0 days 02:24:55.500000,5,NaT,NaT,10
apache/sling-org-apache-sling-feature-resolver,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,1
apache/maven-resources-plugin,17,445 days 20:48:20.588235296,6 days 05:14:36,12,15,10,45 days 14:17:08.800000,29 days 01:05:34,17,-401 days +17:28:48.211764704,22 days 19:50:58,17
apache/sling-org-apache-sling-auth-xing-api,0,NaT,NaT,0,0,0,NaT,NaT,2,NaT,NaT,0
apache/dolphinscheduler-sdk-python,0,NaT,NaT,0,0,46,1 days 17:38:55.673913043,0 days 05:36:57.500000,0,NaT,NaT,64
apache/ambari-logsearch,0,NaT,NaT,0,1,9,2 days 13:28:50.666666666,0 days 22:04:41,1,NaT,NaT,17
apache/couchdb-b64url,0,NaT,NaT,0,0,0,NaT,NaT,1,NaT,NaT,0
apache/apisix,1289,30 days 04:26:33.745539177,2 days 06:52:25,200,1353,865,51 days 17:00:14.676300578,2 days 22:48:18,353,21 days 12:33:40.930761401,0 days 15:55:53,1020
apache/skywalking-showcase,0,NaT,NaT,0,0,53,0 days 09:56:14.849056603,0 days 00:05:10,0,NaT,NaT,53
apache/tomcat80,0,NaT,NaT,0,0,0,NaT,NaT,0,NaT,NaT,0
apache/maven-changelog-plugin,0,NaT,NaT,10,0,0,NaT,NaT,12,NaT,NaT,0
apache/sling-org-apache-sling-repoinit-parser,0,NaT,NaT,0,0,4,4 days 20:03:08.500000,2 days 02:25:46.500000,3,NaT,NaT,4
apache/camel-karaf-examples,4,0 days 00:00:06,0 days 00:00:06,0,4,2,0 days 04:55:32.500000,0 days 04:55:32.500000,0,0 days 04:55:26.500000,0 days 04:55:26.500000,2
apache/cordova-plugin-network-information,12,101 days 20:10:24.166666667,22 days 00:10:23,17,9,9,125 days 04:00:52.888888888,1 days 03:36:19,21,23 days 07:50:28.722222221,-21 days +03:25:56,7
apache/trafficcontrol,561,123 days 14:11:54.768270944,5 days 01:35:10,898,551,304,89 days 16:17:29.717105263,4 days 16:11:55,903,-34 days +02:05:34.948834319,-1 days +14:36:45,323
apache/flume,0,NaT,NaT,1094,12,108,1806 days 00:28:14.861111136,1482 days 18:07:33.500000,1099,NaT,NaT,33
apache/maven-clean-plugin,3,955 days 04:36:26.333333328,1162 days 15:05:29,3,1,4,54 days 13:25:22,48 days 15:18:00,7,-901 days +08:48:55.666666672,-1114 days +00:12:31,5
apache/netbeans-website-cleanup,0,NaT,NaT,2,0,0,NaT,NaT,2,NaT,NaT,0
